date,avg_temp,max_temp,min_temp,rain_fall,cloud,sunshine,moist,price
42341,-0.7,3.3,-3.2,7.1,8.3,1.3,79.3,2573
42342,-0.4,3.1,-4.4,0,3.4,6.9,63.9,2578
42343,3.4,7.2,0.6,0,6.3,7.8,51.4,2578
42344,1.3,7.8,-2,0,5,7.5,46.4,2578
42345,1.9,6.7,-3.4,0,1.9,8.8,51.1,2583
42346,2.9,9.6,-1.4,0,0,9,55.9,2583
42347,5,10.9,-0.8,0,5.3,7.2,57.4,2583
42348,7.8,9.2,5.8,0.3,8.8,0,74.8,2601
42349,6.4,12.2,3.3,0,2,7.7,56.5,2601
42350,5.2,11,1.1,0,1.3,8.9,50.1,2601
42351,5.2,12.2,0.9,0,1.6,8.9,50.5,2601
42352,5,6.4,2.6,2.5,9.8,0,75.6,2601
42353,4.7,8.2,2,0.1,8,3.2,69.8,2601
42354,-1,2.8,-5,0,2,8.3,50.9,2604
42355,-4.6,-0.4,-7.4,0,0,9.1,43.4,2694
42356,-3.3,-1,-7,0,6.3,0,61.9,2635
42357,-0.1,6.8,-4.6,0,0.5,8.8,66.3,2647
42358,1.5,6,-3.4,0,7,3.6,56.9,2647
42359,2.2,5,-0.2,2,5.8,2.4,76,2658
42360,3.1,7.7,-1.5,0,3.8,7.1,67.9,2641
42361,5.9,10.6,2.9,0.4,4.5,5.9,59.6,2636
42362,1.5,5.3,-1.6,0,4.5,4.7,67.5,2575
42363,-0.8,3.7,-4.9,0,2.3,9.1,46.3,2579
42364,0.9,4.7,-3.2,0.7,4.5,0,73.3,2579
42365,-5.7,-1,-8.9,0,0,9.2,39,2579
42366,-5.7,-1,-9.5,0,0,9.2,38.4,2583
42367,-3.2,2.9,-8.7,0,3.8,7.6,47.6,2486
42368,0.3,4.3,-3.5,2.5,6.9,3.1,67.6,2486
42369,0.7,2.8,-1.9,0,5,2.9,81.3,2486
42370,1.2,4,-3.3,0,7,2.1,73,2460
42371,5.7,9.5,1,0,7.8,3.6,76.9,2460
42372,6.5,9.4,5.1,0,7.5,2.2,80.6,2460
42373,2,5.3,-2.5,0,4.4,8.6,54.4,2460
42374,-2.7,1.5,-4.8,0,3.4,7.9,39.4,2460
42375,-1.7,1.7,-4.9,0,6,2.2,54.3,2447
42376,-3.4,1.4,-5.9,0,0.3,9.1,51.8,2370
42377,-3.3,1,-6.9,0,0.5,9.2,49.8,2412
42378,-2.1,2.4,-6.2,0,4.1,8,57.1,2433
42379,0.3,3.8,-2.7,0,2.6,7.9,42.3,2439
42380,-3.8,0.9,-6.5,0,1.1,9.1,38.3,2453
42381,-5.2,0.7,-9.1,0,0.5,9.1,46,2445
42382,-4.5,0.1,-8.2,0.4,5.5,5.8,63,2445
42383,-3.4,1.3,-8.4,0,4,7.7,52.1,2505
42384,-0.4,5.3,-4.3,0,3.1,6.1,52.3,2505
42385,-0.2,2.8,-2.1,0.1,7.1,1,68,2505
42386,1.7,5.4,-0.7,0,6.6,0,64,2505
42387,-6.3,0.4,-12.3,0.2,6,7.8,59.8,2505
42388,-12.8,-8.9,-15.1,0,0.5,9.3,45.9,2505
42389,-10.5,-5.2,-14.5,0,1.9,9,43.6,2505
42390,-7.1,-2.3,-10.2,0,3.9,6.5,44.3,2440
42391,-7.6,-3.8,-11.1,0,5.4,6.2,40.5,2426
42392,-11.5,-8.3,-16,0,3.5,8.3,42,2428
42393,-14.4,-10.5,-18,0,0,9.3,48.5,2434
42394,-9.4,-3.4,-14.3,0,0.9,9.5,47.1,2430
42395,-3.3,1.7,-8.5,0.3,6.1,4.5,64.5,2439
42396,-1.1,4.3,-4.7,0,2.4,9.4,56.3,2439
42397,-0.5,3.5,-5.6,0,6.5,2.4,51.5,2456
42398,1.9,5.4,-1.4,0,7.5,0.1,43.6,2456
42399,0.6,5.2,-2.5,0,4.5,6.3,59.5,2485
42400,-3.9,0.3,-6.5,0,3.1,7.9,34,2459
42401,-6,-1,-9.1,0,0.4,9.6,36,2514
42402,-5.3,0.9,-10,0,0,9.8,41.8,2433
42403,-2.4,4,-8.3,0,1.8,7.5,49.6,2389
42404,-0.7,3.9,-4,0,2.9,7.9,50.1,2382
42405,-2.2,3.4,-6.8,0,1.6,8.9,39.4,2349
42406,-3.1,2,-6.2,0,0,9.8,38.6,2420
42407,-2.9,3.5,-8.3,0,1,9.8,46.5,2455
42408,1.3,5.5,-4.3,0,6.9,2.8,62.1,2474
42409,0.3,5.5,-3.9,0,0.5,9.5,52.5,2487
42410,2.7,10.7,-4.3,0,0,9.8,38.5,2490
42411,8.1,13.5,1.6,0.1,6,4.6,29.3,2490
42412,8.4,10,6.8,18,10,0,95.3,2490
42413,11,14.4,5.8,21,9.9,0,95,2492
42414,-2.6,5.8,-6.8,2.5,7.8,0.1,73.1,2499
42415,-5.8,-2.3,-10,0,1.5,9.8,48.4,2493
42416,-2.7,1.1,-6.7,0.8,3.8,3.2,65.6,2505
42417,0,5.4,-5.2,0,0.1,10,53.9,2505
42418,3.5,7.8,-1.4,0,5.4,5.9,66.4,2489
42419,2.3,4.4,0.1,0,6.8,0.5,56.4,2485
42420,1.3,6.3,-2.5,0,1.9,9.4,37.1,2485
42421,-0.6,4.4,-4.2,0,3,10,36.4,2485
42422,1.1,4.2,-2.2,0,9.5,0,36.6,2485
42423,0.7,4.5,-4.5,0.9,4.3,9.1,56,2485
42424,-3,2.2,-6.8,0,0.3,10.3,42,2478
42425,-0.2,5.7,-5.8,0,2.4,10.1,49.9,2488
42426,2.2,7.5,-3.2,0,3,10.4,41.3,2479
42427,3.3,8.1,0.5,0.2,6.6,6.3,57.6,2490
42428,0.7,6.9,-2.6,4.1,6.1,1.5,65.5,2484
42429,-3.8,-1.1,-5.9,0,2.5,8.6,48.6,2500
42430,-2.7,2.1,-7.5,0,1.5,9.3,47.3,2478
42431,3.1,8.1,-2.2,0,6.4,5.4,67.9,2456
42432,8.1,13.9,4.4,0,5.6,5.4,65.1,2308
42433,13.2,20.3,6.4,0.1,5.3,9.8,55.3,2286
42434,11.3,13.5,9.1,40,9.8,0,91.3,2341
42435,7.9,12.9,4.3,0.2,2.4,8.8,51,2377
42436,8.1,12.2,4.8,0,8,0.8,36.9,2396
42437,2.7,7,-1.4,0,8.5,2,40.4,2412
42438,0.3,5.3,-2.7,0,4.4,9.9,37.5,2441
42439,-1.1,3.1,-4.3,0,1.3,10.9,37.8,2439
42440,-0.5,4.6,-5.5,0,0,11.2,43.8,2439
42441,2,6.4,-3.3,0,5.4,5.8,55.6,2451
42442,3.7,6.5,1.9,0.1,7.8,0.6,68.1,2461
42443,4.7,9.6,1.3,0,3.5,9.2,57,2463
42444,5.2,12.4,-1,0,3.8,8.9,43.4,2471
42445,7.5,13.8,2.7,0,2.4,10.1,45.1,2475
42446,9.3,14.7,2,0,6.1,6.4,40.9,2477
42447,13.4,20.1,8.8,0,4.4,6.7,50,2465
42448,11.4,18.1,6.6,0,0,10.6,58.3,2471
42449,10.6,17.5,4.9,0,0.5,10.4,54,2475
42450,9.9,16.1,5.5,0,0.1,10.8,54.1,2477
42451,8,13.8,3.5,0,3.9,10.2,58.1,2479
42452,8.2,13.8,3.8,0,3.1,10.4,49.6,2475
42453,7.2,12.7,1.6,0,0.4,11.6,36.5,2443
42454,7.1,12.6,2.1,0,1,10.7,43.9,2443
42455,6.5,12.6,2.1,0,0.5,9.2,54.5,2434
42456,7.2,13.1,2.2,0,0,11.1,55.6,2434
42457,9.8,17.4,2.3,0,0.3,11.3,47.8,2426
42458,11.3,17.1,7.6,0.1,7.4,5.9,57.8,2417
42459,11.5,18.3,7,0,2,10.5,49.9,2425
42460,13.5,21.4,6,0,4.5,9.8,27,2245
42461,15.3,23.8,7.3,0,3,10.3,26,2250
42462,15,21.7,9.6,0,2.4,9,40.8,2324
42463,10.7,12.7,8.2,2,8,0,75.1,2358
42464,12.3,19.8,5.1,0,2.3,11.2,42.6,2397
42465,11.4,18.1,5.9,0,0.8,11.6,45.1,2392
42466,14.4,22.9,6.6,3,6.8,8,44.3,2388
42467,14.1,20.6,10.5,7.5,3.9,8.8,69.5,2398
42468,11.1,18.7,7.8,0,3.8,9.2,76.1,2406
42469,10.7,14.1,7.4,0,8,0,83.9,2418
42470,13.4,20.7,9.3,0,5,5,71.3,2424
42471,12.5,19.4,5.7,0,0,12,43.8,2430
42472,14.1,19.4,10.3,0,6,7.8,42.6,2430
42473,15.6,21.4,11.4,1,5.1,6.8,67.5,2432
42474,12.4,18.6,9.3,0,2.3,6.5,75.9,2433
42475,15,23.1,8.1,0,0,11.5,46.4,2433
42476,14.9,20.7,9.8,23.5,7.5,2.8,58.9,2435
42477,10.8,14.5,8.3,20.5,6.1,6.9,66.8,2436
42478,11.2,18.6,7.1,1.5,5.5,9.2,65.4,2436
42479,12,19.2,6.5,0,2.5,12,55.1,2436
42480,14.3,20.9,10.1,0.5,8.9,5.3,54,2436
42481,13.5,16.9,10.3,17,9.4,0,87.6,2779
42482,13.5,18.6,10.1,0,7.6,2,83.4,2769
42483,13.5,19.8,7.8,0,6.3,7.9,52.1,2814
42484,15.5,23.7,8.1,0,2.3,11.4,39.6,2853
42485,17.2,25.3,10.2,0,0.8,11.9,34.8,2858
42486,21.1,29.6,12.1,0,5.9,9.9,34.8,2892
42487,17.2,20.7,14.5,0,9.6,0,32,2911
42488,17.2,23,12.4,0,6.4,9.4,34.4,2897
42489,16.2,22.6,10.9,0.3,2.5,11.6,47.6,2887
42490,15.9,20.4,10.8,0,5.4,1.5,45.3,2899
42491,18.8,26,12.2,0,5.6,6.8,40.5,2919
42492,21.1,28.4,16.5,16.5,7,7.5,64.5,2910
42493,12.9,17.6,8.9,27,10,0,86.1,2939
42494,15.7,20.6,10.2,0,1.6,12.8,46.6,2862
42495,18.9,26.9,10.2,7.5,4.5,10.9,50.8,2988
42496,16.3,18.6,13,9.5,9.3,0,89.3,3077
42497,16.5,22.6,10.7,0,2,12.4,60.3,3121
42498,19.4,26.8,11.6,0,5.4,11.5,44.8,3141
42499,20.2,25.4,16.3,0,8.3,5.4,43,3113
42500,14.5,18.1,12.5,13.5,9.1,0.1,82.4,3165
42501,16.4,23.5,10.4,0,2,12.9,60.9,3165
42502,17.8,24,12.1,0,3.3,12.5,62.4,3161
42503,18.6,25.4,12.7,0.5,3.6,11.6,57,3145
42504,20.2,26.9,15.1,0,5.5,11.1,47.1,3145
42505,17.4,24.2,12.3,45,9,4.5,73.9,3145
42506,15.9,21.9,10.8,2.5,3,12.3,57,3145
42507,19.3,26.6,10.9,0,0,13.1,48.8,3145
42508,22.3,29.5,13.5,0,0.5,13.2,40.3,3160
42509,24.3,31.9,16.3,0,0,13.4,36.4,3045
42510,24,31.6,16.8,0,0.6,12.8,32,3024
42511,24.1,30.4,17.8,0,2.6,12.4,23.8,3033
42512,24.7,31.7,17.6,0,2.8,11.8,35,3037
42513,23.3,29.4,18.3,0,7.5,7.7,43,3041
42514,16.8,21.8,15.4,38.5,7,2.3,82.6,3041
42515,19.7,24.4,15.3,0,6.9,5.1,67.9,3041
42516,19.4,22.9,17.5,0,8.1,1.5,72,3011
42517,20.9,27.1,14.8,0,7.1,8.3,61.3,3018
42518,21.7,28,17.2,0,2.9,13.1,56.1,3014
42519,21.5,27.6,17.2,0,4.1,8.7,56.1,3012
42520,22.1,28.9,16.9,0,0,12.8,57.3,3010
42521,21.6,27.6,17.4,0,2.9,11.6,63.6,3010
42522,23.3,29.9,17.1,0,2.4,13.1,45.8,3010
42523,23.2,29.1,17.2,0,0.6,13.5,38.3,2953
42524,22.2,27.7,17.6,0,4,11.7,48.1,2953
42525,21.2,26.3,18.2,0,7.5,2.7,51.8,2952
42526,24.7,32.2,17.3,0,3.5,11.8,47.3,2951
42527,23.3,28.4,20.8,0,7.4,4.6,49.1,2870
42528,21.7,25.9,19.6,0.1,6.8,2.3,69.5,2950
42529,22.1,27.7,18.2,0,5.1,11.6,65.9,2950
42530,24.1,31.3,17.8,0,1.4,12.4,59.5,2789
42531,24.6,31.3,20.2,0,2.1,12.1,60.9,2793
42532,23.5,26.5,20.9,3,8.3,0.7,74.3,2793
42533,23.5,26.7,19.9,1.5,8.3,3.9,79.4,2793
42534,23.5,29.6,19.4,0,5.1,9.2,70.5,2793
42535,23.8,29.5,19.7,0,6,7.8,62.5,2793
42536,20.9,24.5,17.4,15.5,9,1.9,81.8,2783
42537,20.9,24.9,18.6,0,6.9,7,73.5,2750
42538,23.8,29.1,18.6,0,2.5,12,63.1,2750
42539,24.5,29.9,20.1,0,1.3,12.5,58,2765
42540,24.1,29.3,20.3,0,4.4,8.8,64.5,2768
42541,24.7,30.7,19.6,0,6.8,6.3,66,2779
42542,26,31.3,21,0,6.1,7.2,60.1,2771
42543,24.3,30.2,20.9,30.5,6.4,1,75.1,2771
42544,24.7,29.4,19.6,0.1,5,7.3,71,2698
42545,23.1,25.7,21.1,3.5,7.3,3.2,75.8,2698
42546,22.8,26.7,19.2,0,4.5,9.1,63.1,2702
42547,24.4,30.3,19.4,0,0.8,13.4,58.4,2704
42548,24.4,29.5,19.9,0,6.6,5,55.5,2705
42549,24.7,29.7,20.4,0,5,9.2,61.1,2705
42550,25.3,30.2,20.9,0,6.9,7.5,58,2683
42551,24.6,26.9,23,0.2,9.5,0.9,78.1,2683
42552,24,26.6,22,108.5,9.9,0,86.5,2746
42553,23.5,27.7,20.6,4,8,4.3,81.4,2746
42554,23.5,26.8,21.1,0,6.5,3.8,70.4,2746
42555,21.8,24.1,20.2,29.5,9.1,0.8,85.1,2746
42556,23.1,24.8,20.2,100.5,10,0,93.6,2746
42557,22.9,26.9,20.3,0,6.8,6.7,74,2750
42558,24,28.5,20.1,0,7.5,5.7,71.6,2777
42559,27.3,32.4,21.2,0,0.1,13.3,66.5,2777
42560,27.7,32.7,23.2,0,3.1,12.1,64.8,2777
42561,27.9,33.1,23.2,0,7.3,8.6,64.4,2777
42562,28.4,33.4,24.8,0,8.1,5.6,67.4,2777
42563,26.3,30.9,22.1,3,7.3,8.3,65.5,2777
42564,26.3,29.5,23.2,0,7.6,4.6,69,2777
42565,27.5,32.4,24,0.1,5.8,9.9,66.9,2776
42566,26.2,29.2,23.7,1.5,9.3,2.6,60,2776
42567,20.8,23.8,19.8,46.5,10,0,92.8,2779
42568,21.7,23.1,20.4,2.5,10,0,82.9,2779
42569,24.4,28.4,20.7,0.2,5.9,8.1,75.1,2782
42570,27.1,32.4,20.9,0,3.6,10.3,65.5,2782
42571,28.6,32.9,24,0,5.4,6.8,62.5,2782
42572,28.3,32.2,24.9,0,6.8,4.9,61.3,2787
42573,29.1,34.1,25.3,0,6.5,6.5,64,2788
42574,28.7,31.6,27.2,0.5,8.8,3,70.4,2788
42575,28,30.1,27,0.5,9.6,0.5,77.9,2788
42576,28.4,31.4,26.4,0,6.6,3.1,75.3,2788
42577,28.4,31.9,25.6,0,6.8,6.1,69,2784
42578,27.6,28.9,26.7,0.5,9.4,0.2,76.4,2784
42579,28,30.5,26.7,0.2,6.3,10,70.6,2762
42580,26.3,28.4,23.4,59.5,9.6,0.5,82.3,2758
42581,28.6,33,26.4,0.5,5.9,6.5,73.5,2763
42582,28.9,32.8,26.6,0.2,5.4,7.6,72.1,2763
42583,28.4,32.4,25.8,0,6.3,5.6,72,2768
42584,27.2,31.1,25,2,7.6,1.1,72.5,2771
42585,29.1,34.2,24,0,4.1,11.8,65.4,2776
42586,30.7,35.7,26,0,1.1,11.4,59.6,2862
42587,31.2,36,26.5,0,1.9,11.4,60.1,2861
42588,30.5,34,26.6,0,1.9,8.8,64.8,2878
42589,30.6,35,27,0,0.9,11.9,56,2878
42590,30.5,35.5,26.4,0,2.5,10.6,63.1,2895
42591,29.3,33.6,26.4,1,3.8,6,68.3,2899
42592,29.4,34.8,26.1,0,4.4,9.3,66.3,2899
42593,30.5,36.4,26.1,0,0.3,12.8,64.1,2971
42594,30.4,35.9,26.4,0,1.8,11.8,68.3,2979
42595,30.2,35.1,26.8,0,3,10.4,67.9,2995
42596,28.9,31.8,27.3,0.2,5.3,4.8,74,2995
42597,29.1,34,25.8,0,6.1,8.6,65.5,2995
42598,29.3,34.9,26.2,0.5,4.5,7.8,64.9,3010
42599,29.9,34.7,25.1,0,3.3,11.5,60.4,3027
42600,29.9,34.3,26.2,0,7,3,61.9,3131
42601,28.9,33.2,26.6,11.5,7.5,1,69.5,3149
42602,30.1,34.9,26.5,0,6.9,4.6,59,3149
42603,30.7,36.6,26.9,0,4.4,8.3,57.5,3149
42604,30.7,36.3,25.8,0.4,3.6,11.7,58,3150
42605,28.3,33,26,8,5.1,4.8,68.8,3168
42606,29.1,32.9,26.4,0,5.4,6.9,59.1,3237
42607,27.1,32.2,24,4.5,7,3.2,70.4,3375
42608,23,28.2,19.5,20,4.3,7.6,57,3474
42609,23.4,29.7,16.9,0,4.9,12.4,43.3,3473
42610,21,24.5,18.3,1.5,8.3,3.6,62.5,3473
42611,22.2,27.1,17.4,0,5.1,7.1,54.5,3472
42612,20.6,24.5,17.9,0,6.1,6.3,60.4,3482
42613,17.7,19.2,16.1,17.5,8.4,0,85.3,3519
42614,23.2,28.6,15.8,0,2.9,8.8,71.3,3690
42615,24.2,29,20.6,4.5,6.5,9.1,68.5,3616
42616,23.9,28.6,20.4,0.5,6.1,3.1,73.8,3609
42617,25.6,29.6,22.1,0,7.3,2.7,71.3,3609
42618,26.4,31.1,23,0,5.4,8.4,66.1,3602
42619,24.7,29,21,0,4.4,8.3,69,3607
42620,24.3,28.6,20.9,0,6.9,2.5,69.8,3607
42621,23,26.5,21.5,4.5,8.1,3.8,76.4,3659
42622,23.9,29.3,19.7,0,4.4,9.3,71.1,3659
42623,24.4,29.1,20,0,6.3,7.1,65.4,3667
42624,24.5,28.2,22.1,0,7.1,3.8,66.3,3667
42625,23.4,27.5,21.4,2.5,4.5,6.2,68.9,3674
42626,24.6,30.8,19.6,0,3.8,8,62.5,3675
42627,24.6,28.9,21.4,0,5,7.2,66.1,3669
42628,23.9,29.5,18.8,0,7.6,5.8,68.1,3669
42629,24.6,29.5,20.4,0,9.3,3.8,64.9,3669
42630,23.1,28.2,18.5,7,4.9,7.1,64.8,3669
42631,23.5,28.3,20.2,0,5.4,9.3,53.4,3669
42632,21.9,27.8,18.2,0,1.4,10.1,53.3,3663
42633,20.6,26.8,15.4,0,1.1,11.6,41.1,3663
42634,20.2,25.3,14.3,0,5.6,10.8,43.4,3663
42635,21.9,27.2,17.5,0,3.9,9,46.3,3661
42636,21.4,27.9,16.4,0,2.6,9.1,57.9,3657
42637,22.3,28.9,16.5,0,3.3,9.3,60.6,3694
42638,23,29.7,18.6,0,6.8,5.2,57.6,3694
42639,23.6,28.9,19.7,0,5.4,6.5,59.1,3731
42640,21,23.8,19.1,13.5,9.6,0,82.5,3727
42641,19.9,21.8,18.7,0.5,10,0,84.6,3727
42642,20.4,24.8,18.2,0,8.4,5.3,64.4,3772
42643,20.5,23.5,17.7,0,8.8,0.4,66.9,3835
42644,21.1,25.6,17.5,0,7.8,4.3,69,3858
42645,19,22.4,16.7,18.5,9.8,0,84.1,3858
42646,22.7,27.9,19.6,6.5,4,8.5,73.3,3858
42647,22,29,15.6,0,0.9,10.9,58.9,3880
42648,21.1,27.2,17.5,0,3.4,6.1,61.9,3879
42649,18,23.5,13.6,0,2.8,10.7,59.3,3850
42650,19.7,24.8,16.5,2,8.8,4.7,67.8,3838
42651,16.8,21.8,10.3,6,5.5,7.2,66.4,3867
42652,11.3,16.6,6.5,0,3.3,10.7,46.3,3867
42653,14,21.4,7.4,0,4.4,10.3,43.3,3895
42654,15.4,21.1,10,0,6,8,62.4,3895
42655,15.5,20.7,11.4,0,3.3,10.5,57,3924
42656,15.2,21.9,9.3,0,3.8,9.3,44.1,4103
42657,16.7,23.5,10.5,0,0,8.5,61.8,4126
42658,19.1,27.1,12.4,0,4.1,8.3,60.6,4182
42659,17.2,19.5,15.4,1.5,9.4,0,74.1,4182
42660,17.5,21.7,14.5,0,6.1,7.2,76.1,4237
42661,17,24,11.2,0,3,8,70.9,4249
42662,18,24.3,14,0,1.3,8.7,67.6,4261
42663,18.6,25.8,12.9,0,1.6,9.3,61.3,4261
42664,17.9,22,15.7,0,9.4,3.2,58.6,4269
42665,18.3,22.8,14.5,0,6.8,5.4,59,4269
42666,13.3,17.8,10.6,2.5,9.4,0.1,66.3,4269
42667,15.1,20.6,9,0,5.6,9.4,54.8,4269
42668,14.1,17.5,12.5,37,7.6,3.2,84,4269
42669,13.3,16.3,10.5,0,5.4,2.2,81,4269
42670,14.6,20.9,8.6,0,6.5,5.9,65.4,4260
42671,14.6,18.4,10.2,0.3,8.8,4.3,61.8,4252
42672,7.8,11.2,3.5,0,6.6,1.1,40.3,4252
42673,7.9,15.1,1.6,0,0.9,9.7,31.9,4252
42674,5.7,8.2,0.7,0.5,7.4,0,59.9,4252
42675,1.5,6.6,-2.4,0,0,9.8,43.6,4238
42676,4.1,10.5,-2.7,0.1,4.4,7.6,53.1,4242
42677,9.1,14.1,4.2,0.2,4.9,8.8,62.8,4280
42678,12.3,15.7,8.2,0,8.3,2.6,67,4284
42679,15,18.1,12.2,0,7.3,2.8,77.4,4306
42680,14,18.3,11.9,0,7.5,5.4,59.4,4306
42681,12.8,17.8,8.5,5.5,9,2.2,71.3,4327
42682,4.1,8.4,0.4,0.5,2.4,9.1,58,4331
42683,2.1,8.6,-3.2,0,1.4,9.7,41.1,4389
42684,6,9.8,1.5,0.4,9.5,0.3,55.5,4849
42685,9.1,14.2,6.2,4,2,8.6,63.3,4860
42686,11.4,16.7,5.1,0,3.3,8.2,62.1,4870
42687,14.4,18.1,12.1,0.5,7.3,3.1,74.8,4870
42688,13.2,15.8,10.2,1.5,7.9,0,78.5,4879
42689,5.2,10.2,2.5,0,0,9.5,44.3,4879
42690,5.2,12,0,0,1.1,8.6,44.3,4905
42691,9.1,16.5,4,0,2,8,56.4,5355
42692,10.3,14.6,4.9,0,5.6,4.1,58.4,5378
42693,13,18.6,9.9,0,8.9,4.2,71.1,5380
42694,9.8,15.3,6.4,0,1.6,9.1,48.6,5380
42695,9.5,14.6,5.1,0,7.8,1.1,40.5,5381
42696,2,8.4,-2.1,0.2,8.4,4.8,43.3,5458
42697,-1.8,3.6,-4.8,0,3.4,7.6,37.5,5507
42698,-2.5,2.4,-6.2,0,0,9.2,37.8,5424
42699,1,6,-3.5,0,4.3,7.4,43.9,5424
42700,0.9,2.7,-0.7,2.8,7.5,0,69.6,5424
42701,3.3,6.6,0.5,0,7.5,1.7,81.3,5424
42702,1.4,5.6,-1.4,0,0,8.9,57.9,5424
42703,1.7,8.6,-2.8,0,0.1,9.3,40.8,5424
42704,6,9.8,0.7,1,8.9,1.6,59.8,5476
42705,4.1,7,-1,0,1.3,8.5,47.6,5486
42706,1.6,7.9,-3.5,0,0,9.3,48.4,5495
42707,4.5,11.3,-0.7,0,5.5,7.9,58.8,5495
42708,5.5,9.5,2,0,8.8,0.5,60.1,5495
42709,5.9,10.3,0.5,1.5,7.9,2.3,69.1,5504
42710,-1.1,4.3,-4.2,0,0,9.3,38.5,5526
42711,1.7,7.5,-2.7,0,3.9,4.1,58.3,5523
42712,2.1,6.1,-3,3,6.1,3.8,70,5556
42713,1.4,4.2,-2.9,3,3.9,7.2,65.8,5604
42714,-1.6,3.6,-5.9,0,0.1,9.2,47.6,5616
42715,-1.1,6.4,-6.1,0,0.4,9.2,42.6,5616
42716,2.3,6.3,-3,0,8,3.9,37.9,5627
42717,3.4,8.8,-0.4,0,4.6,4.7,53.6,5629
42718,-1.4,-0.1,-2.3,0.1,7.3,0.2,68.1,5670
42719,-5,-1.5,-7.6,0,0,9.1,41.8,5558
42720,-4.7,0,-9.8,0,2,9.2,40.3,5558
42721,2.7,8,-2.7,0,6.6,6.3,60.1,5564
42722,4.9,8.1,2.7,0,8.5,0.1,68.8,5564
42723,7.2,12,4.3,0.1,6.9,3.8,66,5569
42724,7.6,13.6,4.4,0,2.4,8.9,71.3,5585
42725,7.9,12.6,4.1,29,8.1,3.4,75.5,5744
42726,5.5,11,1.5,23.5,9.8,0,90.3,5793
42727,-2.5,1.5,-4.4,0.1,8.9,0.8,71.1,5820
42728,-2.4,1.1,-4.3,0,5.5,3.1,66,5865
42729,1,6.4,-4.5,0,4.8,6.1,69.5,5865
42730,2.5,4.4,1.3,0,8.6,0,73.8,5910
42731,-2.3,1.3,-6.3,0.5,2.8,8.4,54.6,5942
42732,-3.7,2.6,-8.4,0,1.9,9.1,49,5999
42733,-4.2,-1.1,-7.2,0.3,1.5,8.9,53.1,5855
42734,-3.9,1,-9.1,0,3,5.6,50.9,5855
42735,0.7,5.7,-3.6,0,6.6,3.5,65.4,5855
42736,2.7,6.9,-1.6,0,7,1.7,75.9,5830
42737,5,9.2,1.8,0.3,7.6,2.7,77.8,5830
42738,2,7.7,-2.3,0,1.1,8.9,61.8,5830
42739,3.9,8.9,1,0,2.6,8.6,55,5841
42740,3.8,7.3,-0.1,0,8.4,0,52.3,6026
42741,5.4,11.4,2.5,0,4.1,6,58.5,6026
42742,4.6,10.5,0,0,3,7,64.9,6029
42743,6.5,10.9,4,0,8.1,2.9,61.4,6021
42744,1.5,4.3,-3.1,0,4.3,6.2,60.8,6032
42745,-3.7,1.1,-7.4,0,0.8,9.1,45.1,6013
42746,-3.8,1.5,-9.4,0,1.9,9.2,36.4,6037
42747,-2.2,1,-6.1,0,2.1,8.6,43.1,5851
42748,-6,-1.4,-8.6,0.6,1.8,5.6,47.4,5766
42749,-8.4,-5.4,-10.5,0,0,9.2,33.3,5781
42750,-6.6,-0.9,-11.5,0,0,9.2,35.3,5789
42751,-3.8,4,-8.9,0,0.1,9.2,37.6,5796
42752,-2,3.4,-7.1,0,4.4,8.6,46.6,5796
42753,-0.5,2.8,-3,0,4,1.9,68.9,5796
42754,-1.2,4.7,-4.9,0,6.3,8.1,55.4,5791
42755,-4.4,-1.4,-7.8,4,4.8,6,70.3,5791
42756,-5.2,-0.9,-10,2.1,5.3,3.3,78.1,5768
42757,-8.3,-3.3,-10.9,0,0,9.1,51.3,5740
42758,-8.9,-4.1,-12.6,0,0,9.4,48.4,5745
42759,-7,-1.3,-11.6,0,0,9.4,49.6,5712
42760,-5.2,0.9,-10.2,0,0,9.5,50.6,5735
42761,-1.3,3.4,-7.9,0.3,6.9,5.7,64.4,5780
42762,-2.6,3.1,-5.7,3,1.6,9.2,47.3,5788
42763,-1.6,4.3,-8.2,0,6.6,7.8,38,5813
42764,0.8,2.5,-0.9,4.5,9.6,0,71.1,5771
42765,-4.8,-0.9,-7.9,0.1,2.9,8.7,61.4,5733
42766,-5.4,0.2,-9.9,0,3.1,8.2,44.8,5795
42767,-4,0.7,-7.5,0,1.4,9.5,44.5,5838
42768,-2.7,3.3,-9.2,0,1.3,9.6,52.9,5728
42769,1.5,6.7,-2.3,0,2.3,9.2,65.4,5694
42770,0.9,3.2,-2.9,0,7,1,69.4,5641
42771,1.2,2.3,-1.5,0.5,7.3,0,75.3,5611
42772,-1.7,2.6,-4.4,0,0,9.8,51,5588
42773,-2,3,-5.6,0,5.3,4.1,45.4,5581
42774,-2.2,0.6,-4.9,0,6.8,1.2,50.1,5561
42775,-5.3,-2.1,-7.1,0,1.5,8.8,47,5523
42776,-6.6,-2.5,-9.3,0,0.9,9.6,44.3,5501
42777,-4.8,0.8,-9.2,0,0.3,9.7,45.4,5475
42778,-2.2,4.2,-7.4,0,0,9.8,51.3,5447
42779,0.1,6.1,-5.4,0,4.3,6.4,59.6,5449
42780,0.3,6.5,-4,0,0,9.8,46,5419
42781,1.8,8,-3.9,0,0,8.9,52.1,5412
42782,5.5,10.3,-1.9,0,5.8,2.1,63.9,5009
42783,0.8,9,-5.2,4,3.1,9.5,56.9,5032
